time,area_h1,area_h2,area_h3,area_h4,area_h5,area_h6,area_h7
1950000,56643.483163407,84443.105169932,66300.71767507,74527.735044537,63717.99474071,18125.979445381,286240.98476095
1956250,56389.920221629,84444.83822678,66372.495989217,74555.58741645,63853.94105849,18509.758117657,285873.45896977
1962500,56136.415460494,84446.208405845,66444.48849037,74583.078508657,63988.939528406,18910.62773998,285490.24186624
1968750,55883.143050534,84447.42735888,66516.090430549,74610.151189487,64123.21180567,19325.170419358,285094.80574551
1975000,55629.954334812,84448.939176809,66586.849329467,74636.742464362,64257.002915171,19743.573345954,284696.93843341
1981250,55376.343746719,84450.945675079,66657.012542797,74662.78690671,64390.571831653,20176.670002331,284285.6692947
1987500,55122.22152922,84452.977619338,66727.169673525,74688.219830457,64524.181096757,20634.936542721,283850.29370797
1993750,54867.586789947,84454.450712345,66797.970602735,74712.980289404,64658.084096496,21114.344861018,283394.58264804
2000000,54612.109745269,84455.133612562,66870.024891354,74737.013723353,64792.508950901,21607.980093684,282925.22898287
2006250,54355.912325535,84454.716967772,66943.520544924,74760.274121726,64927.639672217,22111.213031319,282446.7233365
2012500,54099.133003203,84452.897160122,67018.573534646,74782.725745441,65063.598483044,22622.217166309,281960.85490722
2018750,53840.827185728,84449.06807753,67096.657025759,74804.344409749,65200.433863877,23163.576958619,281445.09247873
2025000,53578.915142526,84441.364888451,67181.630005701,74825.118137494,65338.115703417,23731.828609535,280903.02751286
2031250,53311.442008518,84426.247953983,67278.898601342,74845.047442045,65476.537989746,24320.649678937,280341.17632542
2037500,53042.692050232,84400.517901466,67387.308988545,74864.145073877,65615.527836851,24928.058384141,279761.74976488
2043750,52778.287273815,84366.854468526,67498.555087791,74882.435353017,65754.859799234,25555.470832134,279163.53718547
2050000,52518.699875544,84325.898097459,67611.608662857,74899.953017357,65894.27380944,26202.550193051,278547.01634428
2056250,52262.879639984,84274.153778146,67731.171480219,74916.7416424,66033.494141788,26870.903718932,277910.65559852
2062500,52007.879735133,84214.539743096,67857.471395414,74932.851864277,66172.246339421,27551.812746158,277263.19817649
2068750,51751.439683427,84154.079530502,67985.962165345,74948.339520121,66310.270885981,28256.285215107,276593.62299951
2075000,51493.653094305,84097.294246382,68112.244658562,74963.263628916,66447.33352441,28998.837469291,275887.37337812
2081250,51236.494907991,84044.082147755,68234.650771202,74977.684593286,66583.232190238,29781.196272776,275142.65911674
2087500,50983.807283281,83990.712980689,68353.257686388,74991.662709458,66717.80001651,30592.325432025,274370.43389164
2093750,50734.64968354,83938.717697425,68467.626357516,75005.256753481,66850.904788373,31434.273559611,273568.57116004
2100000,50484.861804659,83891.532343285,68578.559378453,75018.522782428,66982.446133478,32319.057303627,272725.02025406
2106250,50233.319345245,83849.004433538,68687.320155775,75031.513192853,67112.352092106,33246.852734021,271839.63804645
2112500,49981.38460886,83809.689995765,68793.917403392,75044.275812916,67240.576462826,34363.966654257,270766.18906197
2118750,49731.887529082,83770.900170908,68898.1349658,75056.852439426,67367.095812779,35220.534675266,269954.59440673
2125000,49486.072869316,83730.444069474,69000.88000752,75069.27781001,67491.908135207,35951.252399264,269270.1647092
2131250,49241.463169598,83689.565635551,69103.402069988,75081.578333342,67615.031100602,36601.597238348,268667.36245256
2137500,48995.975510694,83649.867618341,69206.249965225,75093.770657655,67736.499643343,37183.491190128,268134.1454146
2143750,48749.962231041,83611.574237982,69308.949587524,75105.860347016,67856.362759904,37717.438210727,267649.8526258
2150000,48504.417085055,83574.580457094,69410.718502764,75117.840663786,67974.679371318,38212.034474746,267205.72944523
2156250,48260.209600302,83538.165995445,69511.493307114,75129.691494158,68091.513072359,38664.860424323,266804.06610629
2162500,48017.59777675,83501.471291686,69611.928235461,75141.378707025,68206.925840425,39079.80308551,266440.89506313
2168750,47775.95256077,83464.676389805,69712.47359832,75152.854110581,68320.971167498,39464.076254394,266108.99591862
2171875,47654.666257937,83446.614955262,69763.027856498,75158.563813456,68377.807671755,39644.885553199,265954.43389188
2178125,47412.470555328,83411.344211182,69863.883097381,75169.600598023,68489.856558531,39957.678075845,265695.1669037
2181250,47290.567044767,83394.190091436,69914.701658073,75175.059943199,68545.699862414,40106.638552929,265573.14284717
2184375,47168.423191183,83377.348799621,69965.574776413,75180.41511392,68601.208937261,40243.448188445,265463.58099314
2187500,47046.069342589,83360.805566783,70016.454902641,75185.654980013,68656.382079056,40372.310236333,265362.32289258
2190625,46923.620926342,83344.517963823,70067.240773844,75190.767896008,68711.215514226,40488.470020994,265274.16690475
2193750,46801.259592013,83328.422104831,70117.793260531,75195.741816812,68765.703486654,40594.169486209,265196.91025294
2196875,46679.185823443,83312.450958589,70167.966622588,75200.564400141,68819.838278119,40694.818975175,265125.17494193
2200000,46557.598593996,83296.527559263,70217.636416724,75205.223075633,68873.610116737,40789.150818957,265060.25341868
2203125,46436.623154322,83280.574522912,70266.761543067,75209.705132683,68927.007133935,40872.938334312,265006.39017876
2206250,46316.187180637,83264.565996344,70315.454362819,75213.997842691,68980.015435266,40947.906808062,264961.87237417
2209375,46196.022292723,83248.542903375,70363.961466601,75218.088565445,69032.619135314,41017.833916755,264922.93171978
2212500,46075.817578525,83232.562929234,70412.557539236,75221.964829219,69084.800336367,41081.916240616,264890.38054679
2215625,45955.388829772,83216.641073331,70461.433325957,75225.614405652,69136.539122581,41136.092187585,264868.29105511
2218750,45834.724192251,83200.736534002,70510.661493022,75229.025412816,69187.813664165,41180.267845476,264856.77085826
2221875,45713.891761628,83184.792134891,70560.248827691,75232.186404838,69238.600338718,41217.271896455,264853.00863577
2225000,45592.957335045,83168.772356921,70610.180585954,75235.086440024,69288.87374726,41248.643183541,264855.48635124
2228125,45471.993684484,83152.668772729,70660.406145098,75237.715146942,69338.606847453,41272.133615133,264866.47578815
2231250,45351.106586142,83136.493375652,70710.820311958,75240.062788179,69387.771028295,41285.424894212,264888.32101555
2234375,45230.410139171,83120.278665768,70761.288099216,75242.120326673,69436.33627695,41288.503308046,264921.06318416
2237500,45109.976211841,83104.079746219,70811.692753616,75243.8794831,69484.271345062,41282.642026942,264963.45843321
2240625,44989.804000213,83087.96462747,70861.974801705,75245.332775618,69531.543909273,41268.815821272,265014.56406444
2243750,44869.822860833,83071.991583539,70912.150281183,75246.47355519,69578.1207478,41246.41412736,265075.02684409
2246875,44749.947945947,83056.177413622,70962.285289558,75247.296045603,69623.967926791,41214.095738155,265146.22964031
2250000,44630.200299609,83040.460397225,71012.411911312,75247.79536981,69669.051088961,41171.004158536,265229.07677454
2253125,44510.788353994,83024.681755939,71062.465619167,75247.967583243,69713.335684484,41116.771578992,265323.98942417
2256250,44392.030466809,83008.618640638,71112.331755193,75247.809687047,69756.787249298,41051.548568409,265430.87363259
2259375,44274.226790432,82992.030648487,71161.930761906,75247.319634698,69799.371679933,40975.904155453,265549.21632908
2262500,44157.60563889,82974.690008229,71211.246062355,75246.496331684,69841.055507829,40890.743341766,265678.16310924
2265625,44042.195269547,82956.457781146,71260.38019383,75245.339630623,69881.806178801,40796.705924302,265817.11502174
2268750,43927.652386253,82937.369107686,71309.643755437,75243.850326979,69921.592325174,40693.604675909,265966.28742255
2271875,43813.431877412,82917.567618679,71359.451874644,75242.030144174,69960.384027673,40580.415701175,266126.71875623
2275000,43699.249625464,82897.154834182,71410.010528668,75239.881713073,69998.153043479,40455.879009426,266299.6712457
2278125,43585.207882288,82876.181214085,71461.197032709,75237.408538229,70034.873029134,40319.279459325,266485.85284422
2281250,43471.511983808,82854.750310561,71512.735405635,75234.614962562,70070.519714249,40171.187347089,266684.68027609
2284375,43358.256617147,82833.035672804,71564.389561738,75231.506124325,70105.071089527,40013.048989003,266894.69194544
2287500,43245.430231525,82811.188049079,71616.049040568,75228.087916821,70138.50754707,39845.460604823,267115.2766101
2290625,43133.03305554,82789.276076744,71667.668922194,75224.366946383,70170.812016359,39667.497146022,267347.34583675
2292187.5,43076.873301207,82778.318273023,71693.516714763,75222.440668015,70186.691511627,39574.850613941,267467.30891741
2295312.5,42965.311783165,82756.257710352,71744.971930899,75218.278985795,70217.271630621,39379.101573134,267718.80638602
2298437.5,42854.535231844,82733.893539019,71796.31186587,75213.833866282,70246.688856137,39170.488283036,267984.2483578
2301562.5,42744.756258329,82710.924881939,71847.636394155,75209.113998405,70274.935679282,38950.702572946,268261.93021493
2304687.5,42636.031019626,82687.079343876,71899.172320121,75204.128548209,70302.007444497,38721.786686325,268549.79463734
2307812.5,42528.269824126,82662.240045571,71951.136017187,75198.887110305,70327.902378924,38483.871521097,268847.69310278
2310937.5,42421.364161581,82636.483851842,72003.567653126,75193.399665484,70352.621583765,38235.410419655,269157.15266454
2314062.5,42315.174337814,82610.075015895,72056.348700673,75187.676532194,70376.169017109,37975.12806282,269479.42833348
2317187.5,42209.488820757,82583.374007276,72109.332095192,75181.728314476,70398.55146904,37703.586196376,269813.93909687
2320312.5,42104.085491606,82556.664072131,72162.452879037,75175.565865403,70419.778470573,37423.710673663,270157.74254758
2323437.5,41998.836329855,82530.037462098,72215.73618651,75169.200238024,70439.862243405,37138.245774318,270508.08176578
2326562.5,41893.739990557,82503.425899435,72269.234213639,75162.642655149,70458.817606644,36847.169696503,270864.96993806
2329687.5,41788.883628659,82476.693461541,72322.972957387,75155.904469161,70476.661869028,36548.60555115,271230.27806306
2332812.5,41684.415391761,82449.671741876,72376.947392264,75148.997124599,70493.414696276,36241.488258301,271605.06539491
2335937.5,41580.553736887,82422.117137367,72431.158503503,75141.932117907,70509.097969495,35926.566645435,271988.5738894
2339062.5,41477.563702533,82393.686531329,72485.664812579,75134.720958486,70523.735638534,35605.805854774,272378.82250175
2342187.5,41375.620379876,82364.035481626,72540.623085547,75127.3751391,70537.353572602,35279.907000474,272775.08534076
2345312.5,41274.68272692,82332.979363923,72596.254095879,75119.906099683,70549.979398728,34948.301045369,273177.89726949
2348437.5,41174.572808897,82300.562938703,72652.692937183,75112.325190571,70561.642323827,34612.136638104,273586.0671627
2351562.5,41075.103942758,82267.037490857,72709.881704202,75104.643633502,70572.372947526,34273.815774611,273997.14450653
2354687.5,40976.097498534,82232.80817621,72767.602796652,75096.872479035,70582.203078503,33934.103356249,274410.31261481
2357812.5,40877.378490381,82198.348327331,72825.566497653,75089.022568046,70591.16555423,33591.625296698,274826.89326565
2360937.5,40778.802958735,82164.10026547,72883.480788239,75081.104495765,70599.294058667,33243.528161889,275249.68927122
2364062.5,40680.293739305,82130.417756839,72941.071876422,75073.128572519,70606.622952619,32890.297493678,275678.16760861
2367187.5,40581.858401921,82097.559072588,72998.072832252,75065.104786238,70613.187105262,32536.404266839,276107.81353489
2370312.5,40483.584956409,82065.689160366,73054.226133957,75057.042763555,70619.021732387,32184.767965718,276535.6672876
2373437.5,40385.626045046,82034.85558079,73109.32452752,75048.951728944,70624.162231064,31835.341744863,276961.73814176
2376562.5,40288.174914811,82004.95226644,73163.272554169,75040.840463911,70628.644017045,31485.904544496,277388.21123912
2379687.5,40191.370846628,81975.750262504,73216.151627244,75032.717273668,70632.502377225,31133.118933423,277818.3886793
2382812.5,40095.189276737,81947.01086446,73268.217521382,75024.589938954,70635.772353455,30775.732267886,278253.48777711
2385937.5,39999.551952489,81918.551619737,73319.724893553,75016.465709796,70638.488625748,30416.354788283,278690.86241038
2389062.5,39904.46249079,81890.26472187,73370.773107943,75008.351264029,70640.685406475,30059.547128485,279125.9158804
2392187.5,39809.915393364,81862.185950382,73421.327556711,75000.252665599,70642.396323741,29710.865898301,279553.05621189
2395312.5,39715.747605321,81834.526257295,73471.335573247,74992.17535464,70643.65431145,29369.652019466,279972.90887857
2398437.5,39621.648710654,81807.544201916,73520.84238301,74984.124118704,70644.491526303,29027.153757146,280394.19530226
2401562.5,39527.354199561,81781.380218269,73569.962287516,74976.103080247,70644.939278601,28675.192745565,280825.06819023
2404687.5,39432.785644793,81756.021025837,73618.773149167,74968.115688174,70645.02797368,28317.867616027,281261.40890231
2407812.5,39338.012943611,81731.380363494,73667.273240871,74960.164709531,70644.787046877,27969.293167365,281689.08852824
2410937.5,39243.150002256,81707.359210983,73715.426151388,74952.252227585,70644.244897024,27637.578577754,282099.988933
2414062.5,39148.317755154,81683.801392971,73763.243818639,74944.379634603,70643.428829845,27315.098156495,282501.73041228
2417187.5,39053.649835599,81660.430806896,73810.846337124,74936.547687091,70642.365017483,26986.880172811,282909.28014299
2420312.5,38959.34250124,81636.862704185,73858.402421834,74928.756455569,70641.078456345,26646.038950664,283329.51851015
2423437.5,38865.696275103,81612.682993397,73906.010520297,74921.0053938,70639.592944163,26304.377312685,283750.63456054
2426562.5,38772.987395072,81587.661545684,73953.614686552,74913.293352972,70637.931047015,25978.737713071,284155.77425962
2429687.5,38681.142387442,81562.01060186,74001.071384934,74905.618611185,70636.114069296,25671.186432488,284542.85651278
2432812.5,38589.635069426,81536.256789874,74048.379707375,74897.978912687,70634.162027772,25369.916570767,284923.67092209
2435937.5,38497.879137048,81510.857618259,74095.671118716,74890.37151101,70632.093636052,25062.22136949,285310.90560941
2439062.5,38405.572138088,81486.007898916,74143.057819438,74882.793208505,70629.92629573,24744.40942998,285708.23320933
2442187.5,38312.716800808,81461.694913601,74190.555095662,74875.240406221,70627.676095063,24428.488627014,286103.62806162
2445312.5,38219.432369347,81437.851153297,74238.116301088,74867.709152681,70625.35780073,24128.299112668,286483.23411018
2448437.5,38125.82582235,81414.4117375,74285.703507141,74860.195193342,70622.984863858,23844.592704344,286846.28617145
2451562.5,38032.070579347,81391.213921027,74333.308928904,74852.694024731,70620.569424584,23568.879629428,287201.26349197
2454687.5,37938.558226079,81367.871725744,74380.928541884,74845.200944025,70618.122326295,23291.762689191,287557.55554677
2457812.5,37845.881206306,81343.819044215,74428.536560344,74837.711102878,70615.653136723,23006.569114014,287921.82983551
2460937.5,37754.571856185,81318.671100241,74475.985450602,74830.219554885,70613.170173507,22718.513433312,288288.86843126
2464062.5,37664.560033435,81292.650660038,74523.122706762,74822.72130481,70610.680533373,22440.322339302,288645.94242227
2467187.5,37575.133393217,81266.400929735,74570.018279309,74815.211355641,70608.190127777,22178.000638166,288987.04527614
2470312.5,37485.523044725,81240.497257057,74616.867696018,74807.684754592,70605.70372395,21928.836820841,289314.88670281
2473437.5,37395.307779097,81215.214010478,74663.821230035,74800.136635113,70603.224991812,21686.188192546,289636.10716091
2476562.5,37304.446336118,81190.561225241,74710.915004054,74792.562257416,70600.756555784,21440.849835304,289959.90878607
2479687.5,37213.066453128,81166.453765279,74758.112517788,74784.957043449,70598.300050623,21186.541554391,290292.56861533
2482812.5,37121.295728176,81142.815266255,74805.369305619,74777.316610355,70595.856181108,20929.471065045,290627.87584343
2485937.5,37029.348360032,81119.493210332,74852.630350142,74769.636800849,70593.42478556,20681.632432897,290953.83406018
2489062.5,36937.732863224,81096.067637466,74899.812732312,74761.913710841,70591.00490389,20449.547330092,291263.92082216
2492187.5,36847.27815737,81071.867895826,74946.761844583,74754.143714285,70588.594848231,20232.053221572,291559.30031812
2495312.5,36758.611339283,81046.529868463,74993.215605258,74746.323484602,70586.19227491,20023.020286661,291846.10714081
2498437.5,36671.411370236,81020.429065883,75039.117249008,74738.450010505,70583.794258251,19813.225686004,292133.5723601
2501562.5,36584.742135169,80994.278197786,75084.68478062,74730.520611217,70581.397364695,19594.015814228,292430.36109627
2504687.5,36497.776069397,80968.62638504,75130.188781014,74722.532946998,70578.99772638,19365.980918739,292735.89717242
2507812.5,36410.122966412,80943.683388736,75175.800466955,74714.485026139,70576.591114832,19139.807988898,293039.50904802
2510937.5,36321.783895918,80919.396153243,75221.562518604,74706.375210085,70574.17301357,18926.23018456,293330.47902401
2514062.5,36232.909562164,80895.635207628,75267.445503624,74698.202214847,70571.73868939,18728.973135226,293605.09568711
2517187.5,36143.679837374,80872.27557238,75313.388274611,74689.965109078,70569.283260754,18544.610354224,293866.79759157
2520312.5,36054.452324787,80849.050712068,75359.295838564,74681.663308856,70566.801763112,18366.08869395,294122.64735865
2523437.5,35966.046595684,80825.323785837,75404.983835281,74673.296569981,70564.289211456,18185.361478107,294380.69852364
2526562.5,35879.516492887,80800.414502412,75450.079046177,74664.864977345,70561.740658609,17995.679578596,294647.70474396
2529687.5,35794.960758604,80774.392926583,75494.414459129,74656.368931338,70559.151250106,17796.294343437,294924.41733079
2532812.5,35711.442099199,80747.953284355,75538.235830661,74647.809132529,70556.516275268,17594.608880911,295203.43449707
2535937.5,35627.892306455,80721.797905609,75581.912057398,74639.18656487,70553.831213584,17400.938252067,295474.44170001
2539062.5,35543.645888969,80696.318395787,75625.719856293,74630.502476906,70551.091778423,17221.187714032,295731.53388958
2542187.5,35458.534597584,80671.57013941,75669.774289065,74621.758363086,70548.293953971,17054.347534167,295975.72112271
2545312.5,35372.700950558,80647.439823489,75714.047413317,74612.955943222,70545.434032219,16895.298627681,296212.1232095
2548437.5,35286.384668114,80623.809188649,75758.417921814,74604.09714281,70542.508640636,16738.381853993,296446.40058397
2551562.5,35199.96470345,80600.473050728,75802.711093819,74595.184073352,70539.514772237,16578.804310264,296683.34799614
2554687.5,35114.428225117,80576.82818459,75846.541074465,74586.219015578,70536.449802972,16412.92651975,296926.60717752
2557812.5,35031.021238227,80552.239959504,75889.293923242,74577.204398415,70533.311511849,16239.656716731,297177.27225202
2560937.5,34949.681188514,80526.910796012,75930.826880077,74568.142785112,70530.098094857,16062.448130493,297431.89212492
2564062.5,34869.272082342,80501.645055326,75971.468714096,74559.036858404,70526.808174586,15888.162648818,297683.60646642
2567187.5,34788.604262354,80477.29739897,76011.5518969,74549.889404468,70523.440805367,15722.301218089,297926.91501384
2570312.5,34706.93124233,80454.583646774,76051.10509764,74540.703305724,70519.995476615,15565.895974062,298160.78525684
2573437.5,34624.121942425,80434.232190373,76089.529599518,74531.481526712,70516.472110488,15416.861733527,298387.30089695
2576562.5,34540.620937556,80417.775588854,76124.847380968,74522.227109909,70512.871055171,15272.476581708,298609.18134582
2579687.5,34457.65417645,80409.28110803,76151.764563673,74512.943161639,70509.193078141,15130.355361861,298828.8085502
2582812.5,34377.544331774,80409.592356441,76167.114033834,74503.632848714,70505.439352206,14987.903672594,299048.77340443
2589062.5,34227.37858562,80410.577009171,76187.846080512,74484.874930908,70497.593232643,14685.410189736,299506.3199714
2595312.5,34081.260593594,80403.944288625,76212.475582723,74466.058442257,70489.47314241,14361.086745928,299985.70120445
2601562.5,33936.945915034,80390.836138339,76242.023871191,74447.210137859,70481.102010374,14048.891465931,300452.99046126
2607812.5,33793.53632521,80376.439407019,76272.088403504,74428.357008867,70472.507147418,13762.016168768,300895.0555392
2614062.5,33650.582480106,80360.346991264,76303.401184826,74409.525900487,70463.71945174,13484.149255265,301328.2747363
2620312.5,33507.828328784,80341.573619026,76337.09379539,74390.743051793,70454.772645178,13187.153049357,301780.83551046
2626562.5,33365.113971887,80322.730666875,76370.631878009,74372.03355069,70445.702575636,12869.024310089,302254.7630468
2632812.5,33222.324441957,80304.95081407,76402.940284746,74353.420711361,70436.546601938,12565.618431775,302714.19871414
2645312.5,32936.6902056,80263.882563241,76472.07929875,74316.520484553,70417.873901829,12010.974346967,303581.97919905
2657812.5,32649.307500121,80223.945017589,76540.457704674,74280.247156945,70399.406102117,11356.622769847,304550.0137487
2670312.5,32359.628752234,80186.368413264,76607.260394455,74244.622926001,70381.442725206,10745.325500732,305475.3512881
2682812.5,32067.405838647,80143.017115048,76680.933952776,74209.567600692,70364.259080169,10093.198019913,306441.61839274
2695312.5,31772.751792487,80099.875616774,76755.614983583,74174.89269937,70348.086765555,9490.8400918178,307357.9380504
2707812.5,31476.123085597,80063.335811785,76824.538712503,74140.314874523,70333.090824134,8874.1775257452,308288.4191657
2720312.5,31178.224012914,80025.185646084,76895.078232993,74105.488422489,70319.345432866,8285.0607454554,309191.61750719
2732812.5,30879.878917054,79981.694388159,76970.190097003,74070.051977197,70306.812670862,7714.8111628957,310076.56078682
2745312.5,30581.987421632,79936.353628735,77045.929521444,74033.678819502,70295.331441543,7141.1654087408,310965.55375839
2757812.5,30285.46823549,79893.193422943,77118.018954094,73996.119880474,70284.623208444,6614.9922995593,311807.58399898
2770312.5,29991.090593398,79855.230666909,77183.363023953,73957.230077533,70274.318228882,6063.0197859103,312675.7476234
2782812.5,29699.350978261,79815.376405629,77249.233919542,73916.974251462,70263.999902366,5576.6277417378,313478.43680099
2795312.5,29410.446107042,79766.941494707,77322.774456253,73875.416447363,70253.259050089,5049.2228667797,314321.93957775
2807812.5,29124.36377426,79709.393843764,77404.942026174,73832.702850839,70241.746834641,4593.2468623001,315093.60380801
2820312.5,28841.015025345,79641.568081298,77496.928877989,73789.048877068,70229.215151045,4103.0939343032,315899.13005294
2832812.5,28560.045816838,79564.045894595,77598.085831955,73744.736212821,70215.536658637,3670.900851455,316646.64873369
2845312.5,28280.597690429,79487.82843822,77697.811473375,73700.121247402,70200.703609755,3221.4667215499,317411.47081926
2857812.5,28001.520388211,79425.09198402,77784.641872516,73655.655215711,70184.811057022,2810.518667159,318137.76081535
2870312.5,27721.642031021,79376.654632062,77858.324773948,73611.920998069,70168.037894352,2411.0155771673,318852.40409337
2882812.5,27439.434044366,79332.545774847,77929.472223355,73569.697135692,70150.633233672,2024.7101357609,319553.5074523
2895312.5,27152.450810683,79286.948064864,78005.133344177,73530.078282592,70132.913849501,1679.5581145557,320212.91753362
2907812.5,26857.135429082,79239.498998458,78087.385104823,73494.724627133,70115.273354102,1323.1943005699,320882.78818582
2932812.5,26158.996322959,79141.678800858,78305.800726494,73479.744824809,70082.71541668,458.13787626089,322372.92603193
2957812.5,25239.664903917,79045.583507915,78637.672445636,73559.185370464,70062.208621179,252.5752308866,323203.10991999
2982812.5,24393.089673333,78955.530416446,78882.524511947,73604.578707903,70083.993022118,194.48028121408,323885.80338703
3007812.5,23572.723865946,78887.277396703,79023.444494508,73597.672828833,70214.031295361,166.59414666959,324538.25597197
