time,area_h1,area_h2,area_h3,area_h4,area_h5,area_h6,area_h7
531250,112667.45763777,67808.887830512,49045.87304356,48942.41366425,42214.672085977,63454.083891241,265866.61184669
537500,112389.14224336,68043.04328923,49229.60296124,49044.238302342,42248.454859232,63698.046087131,265347.47225746
543750,112108.76691029,68282.100211679,49411.372625027,49148.083873998,42282.83844753,63944.285738413,264822.55219305
550000,111826.34647853,68526.385483297,49590.801710462,49254.112770662,42317.633701981,64173.186322993,264311.53353207
556250,111542.0740401,68772.932158501,49768.801647968,49362.431650874,42352.648932939,64400.910849063,263800.20072055
562500,111256.30099608,69018.840576196,49946.283692222,49473.083688938,42387.701599229,64629.576069745,263288.21337758
568750,110969.50287395,69265.40667586,50121.337330261,49586.046211985,42422.62912104,64840.217947498,262794.8598394
575000,110682.23919571,69516.267239752,50296.59955874,49701.23109166,42457.297344231,65055.271273079,262291.09429682
581250,110395.11315251,69774.345967358,50474.147999997,49818.490812444,42491.607761677,65268.061206986,261778.23309902
587500,110108.73266855,70038.786517317,50650.34583184,49937.627241332,42525.502091941,65458.223203019,261280.78244599
593750,109823.67144084,70313.849109525,50820.148716639,50058.404947209,42558.964324249,65649.466847691,260775.49461383
600000,109540.42890893,70595.016730903,50986.247014178,50180.573243366,42592.021454284,65833.421797323,260272.29085101
606250,109259.3910907,70874.11655993,51153.764570113,50303.891697247,42624.741161619,66006.190106408,259777.90481397
612500,108980.7967205,71151.337174071,51316.797220484,50428.157639018,42657.227060656,66183.768490238,259281.91569502
618750,108704.71401016,71429.077350288,51474.171542354,50553.235927717,42689.613508545,66341.450672523,258807.73698841
625000,108431.03210579,71706.469775401,51632.704827124,50679.080576856,42722.058104509,66489.149781982,258339.50482833
631250,108159.46812232,71979.961770105,51789.401712513,50805.746824248,42754.733695788,66638.177582208,257872.51029281
637500,107889.58756385,72250.760186129,51938.142644828,50933.394476675,42787.820914978,66768.581726153,257431.71248738
643750,107620.83435214,72522.608069496,52087.17824671,51062.279057487,42821.500008556,66896.51243315,256989.08783245
650000,107352.56690755,72794.968515891,52238.464750423,51192.733462803,42855.943383857,67007.380720101,256557.94225936
656250,107084.09882675,73065.600321099,52383.670760813,51325.141578603,42891.307611679,67097.361594342,256152.8193067
662500,106814.74416072,73338.445360776,52524.246505566,51459.908379577,42927.72578784,67193.830756662,255741.09904885
668750,106543.86703,73614.707020901,52667.150089994,51597.428467691,42965.300984714,67272.195269673,255339.35113702
675000,106270.93313707,73888.379402155,52812.1653313,51738.049567415,43004.098966137,67336.886345982,254949.48724993
681250,105995.55748923,74162.271196916,52951.489659304,51882.038662821,43044.143233473,67397.187568554,254567.31218969
687500,105717.54163304,74436.230795736,53089.289567092,52029.552181491,43085.413093355,67452.3538448,254189.61888448
693750,105436.89399895,74704.649751984,53230.400911539,52180.606774358,43127.843034871,67518.42567523,253801.17985305
700000,105153.8308781,74969.453698704,53371.589901476,52335.061670974,43171.326869535,67556.909160833,253441.82782037
706250,104868.758565,75233.870829668,53507.73157536,52492.618019324,43215.724242322,67591.335058677,253089.96170964
712500,104582.24071784,75496.278374848,53645.282058961,52652.846384074,43260.869917237,67644.468020393,252718.01452664
718750,104294.95608735,75756.66028294,53787.018869201,52815.240888551,43306.585135271,67664.055892211,252375.48284446
725000,104007.65102953,76015.138560868,53927.38402942,52979.284730346,43352.688025396,67675.368804825,252042.4848196
731250,103721.08960296,76270.932993521,54062.880773793,53144.517223528,43399.005670532,67691.504423604,251710.06931205
737500,103436.00341513,76524.898070053,54198.89425032,53310.586535588,43445.384630007,67698.917417643,251385.31568125
743750,103153.04338025,76777.387003637,54338.309132609,53477.284533513,43491.699214875,67697.622273231,251064.65446188
750000,102872.73612163,77027.730519692,54474.762772226,53644.56770136,43537.859329915,67676.984115418,250765.35943975
756250,102595.4484359,77275.739006638,54604.943678539,53812.559113997,43583.814840487,67672.630825147,250454.86409928
762500,102321.3629699,77523.477131364,54733.497237682,53981.534599803,43629.558775417,67657.980568263,250152.58871756
768750,102050.46761233,77772.309604257,54862.658339765,54151.888812423,43675.127102881,67614.033448822,249873.51507952
775000,101782.55948784,78019.740125162,54985.716752853,54324.076076398,43720.59525242,67579.902767348,249587.40953797
781250,101517.26237413,78266.029484426,55103.32823611,54498.529007185,43766.074317002,67534.054630871,249314.72195027
787500,101254.05482355,78514.231452411,55220.220191307,54675.565921942,43811.703553819,67480.649574253,249043.57448271
793750,100992.30537895,78763.592587929,55336.708668702,54855.333509107,43857.643069519,67405.27753552,248789.13925026
800000,100731.31198942,79009.542768762,55446.89438934,55037.817039015,43904.065505994,67326.652748375,248543.71555908
806250,100470.34393233,79254.537172331,55553.370916187,55222.906134381,43951.147561005,67261.749325,248285.94495875
812500,100208.68549925,79502.646386236,55660.563555207,55410.473749018,43999.062573878,67151.085638058,248067.48259834
818750,99945.680592618,79750.57712927,55768.326625134,55600.445294193,44047.970821928,67042.483049467,247844.51648738
825000,99680.776091115,79995.052398173,55872.280247968,55792.861949975,44098.011618319,66944.207357347,247616.81033709
831250,99413.560754169,80240.530207195,55975.390973605,55987.915734232,44149.295062565,66817.467749875,247415.83951835
837500,99143.795861576,80488.772032549,56080.858821546,56185.913392823,44201.894170275,66676.781275456,247221.98444576
843750,98871.433955967,80733.44363401,56186.951722243,56387.16829679,44255.83995349,66538.900281138,247026.26215635
850000,98596.623259671,80974.92030777,56289.604912477,56591.85601486,44311.117554867,66406.872217791,246829.00573255
856250,98319.696905331,81219.783477966,56392.128786928,56799.878321212,44367.668364708,66233.786675341,246667.0574685
862500,98041.147712476,81466.089645478,56497.752779898,57010.793495799,44425.393797544,66064.020598614,246494.80197018
868750,97761.591050098,81707.422992812,56605.46323744,57223.875848653,44484.162582449,65901.854970962,246315.62931758
875000,97481.71970811,81946.583068772,56711.332428363,57438.285190517,44543.821108598,65704.15684696,246174.10164867
881250,97202.255055212,82187.624035239,56816.645731479,57653.263512008,44604.203577072,65504.614805056,246031.39328392
887500,96923.898587536,82424.76636143,56923.860477833,57868.322018767,44665.144287796,65294.843753752,245899.16451287
893750,96647.286489298,82655.224690733,57034.335959476,58083.399133719,44726.487316199,65086.304897708,245766.96151286
900000,96372.948867943,82884.115027626,57144.767540114,58298.897359233,44788.097018841,64846.56205663,245664.6121296
906250,96101.27762047,83111.951027915,57253.341605452,58515.521936485,44849.86697484,64592.747917976,245575.29291685
912500,95832.504871075,83335.749409412,57360.792646224,58733.973899319,44911.726443081,64337.08419541,245488.16853547
918750,95566.692675377,83557.90364776,57468.978266715,58954.646935961,44973.646260435,64038.294241482,245439.83797226
925000,95303.734967997,83778.623073728,57577.903899103,59177.496042728,45035.63970292,63770.22438578,245356.37792773
931250,95043.369498299,83993.816353638,57685.987804275,59402.150810483,45097.762862371,63533.708066098,245243.20460482
937500,94785.195521449,84206.665484526,57793.963068884,59628.159414315,45160.110468918,63315.816962789,245110.08907911
943750,94528.699334778,84421.268484803,57901.757056598,59855.21840157,45222.810038047,63082.955951195,244987.290733
950000,94273.287071823,84632.487125172,58010.100037382,60083.388290413,45286.01496799,62855.586763126,244859.13574408
956250,94018.319868072,84835.542457121,58121.500909701,60313.247961775,45349.895485685,62658.062278521,244703.43103911
962500,93763.14998519,85032.881918854,58236.803045625,60545.784777458,45414.631647141,62416.705770639,244590.04285508
968750,93507.156819786,85226.988780779,58355.943098947,60781.969844069,45480.40357427,62186.500101022,244461.03778112
975000,93249.780869899,85415.023175394,58478.911828124,61022.255357166,45547.383774521,61965.431221429,244321.21377346
981250,92990.554348366,85594.079356241,58608.389374309,61266.333757793,45615.727388533,61734.496967891,244190.41880686
987500,92729.12653787,85767.787363415,58746.594628899,61513.3012685,45685.563422225,61478.317578378,244079.3092007
993750,92465.281861841,85932.19009754,58894.022613271,61762.061462987,45756.987267037,61229.365377878,243960.09131943
1000000,92198.949701088,86077.568545196,59053.118658471,62011.700395691,45830.052982178,60997.988898945,243830.62081842
1006250,91930.205768934,86208.248127597,59225.856611648,62261.747534096,45904.771948086,60717.505192582,243751.66481705
1012500,91659.265611569,86325.938644151,59407.953850817,62512.269827938,45981.112257577,60446.509410733,243666.9503972
1018750,91386.470664091,86430.721954021,59595.414804863,62763.673418963,46059.004860554,60189.63039698,243575.08390052
1025000,91112.266981866,86528.185371007,59784.245651496,63016.250146793,46138.35114962,59907.946089839,243512.75460937
1031250,90837.179026904,86633.077218228,59962.444259163,63269.776582596,46219.033501595,59609.626567145,243468.86284436
1037500,90561.779235078,86729.887123764,60144.624088656,63523.590760296,46300.927264657,59310.490506917,243428.70102062
1043750,90286.650444429,86829.891373789,60321.970991613,63777.144847022,46383.910496841,59020.547728274,243379.88411802
1050000,90012.344619521,86941.295283486,60486.714577102,64030.715482272,46467.875388956,58674.866975582,243386.18767307
1053125,89875.22460112,86997.360213106,60567.696753538,64158.465180531,46510.148074537,58500.364079856,243390.7410973
1059375,89603.042607662,87104.150897957,60729.403828091,64416.53751634,46595.421683724,58192.913436063,243358.53003015
1065625,89332.634700275,87202.247109446,60898.762488963,64685.722700667,46681.518218877,57858.924913644,243340.18986812
1071875,89064.093331938,87301.983453207,61066.539323326,64968.88845251,46768.429555826,57506.800241465,243323.26564172
1078125,88797.302764904,87406.86273926,61224.029507099,65256.96481955,46856.180606645,57135.584344041,243323.07521849
1084375,88531.802515891,87517.449293775,61373.441371378,65541.441885742,46944.824911542,56767.478985117,243323.56103654
1090625,88266.232868187,87634.499696782,61517.780267038,65819.551346017,47034.439525901,56372.321038674,243355.17525739
1096875,87997.870647132,87752.423907432,61658.381238775,66091.356249133,47125.117972634,55944.768574511,243430.08141037
1103125,87723.845102655,87867.800513861,61795.155376343,66357.788508122,47216.9623453,55528.283160783,243510.16499293
1109375,87445.698051755,87981.138308159,61928.512981062,66619.965100189,47310.078406851,55075.157907616,243639.44924436
1115625,87167.03117697,88088.967620573,62060.230167423,66879.130353295,47404.569214428,54614.920239869,243785.15122743
1121875,86886.314210087,88186.952034985,62195.284246626,67136.6738542,47500.533138808,54136.69651596,243957.54599932
1128125,86603.44879057,88277.131064907,62337.469397726,67394.549973731,47598.059218851,53661.712632636,244127.62892157
1134375,86320.789305131,88365.812656709,62490.602973415,67657.222236799,47697.224991347,53143.269358196,244325.07847839
1140625,86040.233193934,88451.523945526,62670.839511263,67946.4331736,47798.093201575,52612.313309144,244480.56366495
1146875,85758.6681576,88534.822009232,62863.660513373,68252.088461807,47900.703219375,52091.168860905,244598.8887777
1153125,85473.309344554,88623.094133981,63047.026331499,68551.080382968,48005.066098599,51532.533738516,244767.88996987
1159375,85184.502416265,88718.829267343,63223.223490567,68843.319855556,48111.164486865,50961.697673099,244957.26281029
1165625,84893.877020324,88813.497876719,63394.77601022,69130.272970891,48218.955702023,50384.325207219,245164.29521259
1171875,84603.514243987,88906.531473817,63564.725351443,69413.632705991,48328.375638044,49816.891883645,245366.32870306
1178125,84313.226679881,88998.31961203,63735.6376676,69694.032786604,48439.349132525,49194.402509089,245625.03161226
1184375,84021.403826435,89081.603608673,63914.466286015,69972.938502203,48551.800180216,48585.33718266,245872.45041379
1187500,83874.207726105,89119.580061962,64005.949380428,70111.443527162,48608.485966276,48289.340481757,245990.9928563
1193750,83580.20043488,89182.606046417,64199.471319362,70386.904234282,48723.02760546,47677.993417887,246249.7969417
1200000,83285.852923982,89243.601498554,64393.756218671,70662.156754429,48838.93475103,47033.242641887,246542.45521144
1206250,82992.401844709,89308.916445124,64578.595700389,70934.234914328,48956.217875694,46387.716667058,246841.91655269
1212500,82700.755934647,89377.625293463,64755.580504584,71204.492082419,49074.928740764,45764.433802505,247122.18364161
1218750,82410.263860345,89445.879650379,64930.263785914,71472.522483048,49195.159630705,45091.468451072,247454.44213853
1221875,82264.352925186,89480.077074205,65018.122161195,71606.08237814,49255.780092746,44733.389285814,247642.19608271
1225000,82118.561964175,89513.807919983,65106.303118956,71738.82448271,49316.809938016,44387.103327961,247818.58924819
1228125,81972.941178584,89546.43717333,65194.906187607,71870.610660599,49378.267804829,44062.599427988,247974.23756705
1234375,81683.653304147,89603.647273219,65375.216449685,72129.542957023,49502.806900739,43431.791479569,248273.34163561
1235937.5,81610.85651897,89617.123382843,65421.02319547,72194.494536775,49534.153447843,43263.175081744,248359.17383634
1237500,81538.128373908,89629.916763978,65467.230342024,72259.242519622,49565.619182374,43092.361542892,248447.50127519
1239062.5,81465.47531109,89642.005902265,65513.958127766,72323.835601867,49597.206082369,42920.038693276,248537.48028135
1242187.5,81320.855512188,89663.216127281,65609.84533889,72452.313064393,49660.816355581,42576.632343958,248716.3212577
1245312.5,81176.665879053,89681.849241826,65708.426429657,72580.439233869,49724.937433673,42233.973856682,248893.70792523
1248437.5,81032.963941404,89698.921963376,65808.452273298,72708.018365563,49789.575726083,41894.675169678,249067.39256059
1251562.5,80889.711156075,89716.209548886,65907.931991992,72834.670599522,49854.733937841,41560.570754492,249236.17201118
1253125,80817.980258704,89725.180159896,65957.302950661,72897.75531702,49887.476833002,41393.417898191,249320.88658252
1256250,80675.16648956,89744.587589491,66053.39724304,73022.223155096,49953.408415369,41068.723803088,249482.49330435
1259375,80532.44981806,89764.774234679,66147.357926349,73145.556771377,50019.85123887,40744.953379196,249645.05663146
1260937.5,80460.89609481,89774.866914964,66194.118263756,73207.259337857,50053.234725043,40578.771805359,249730.8528582
1262500,80389.368216144,89785.005581102,66240.470014732,73268.875830865,50086.741949911,40409.383367321,249820.15503991
1264062.5,80317.872634336,89795.188144128,66286.456216893,73330.461620446,50120.371760983,40235.883647103,249913.7659761
1265625,80246.41660562,89805.418918995,66332.118887265,73392.043806262,50154.12291552,40058.363212617,250011.51565371
1267187.5,80175.005579374,89815.691748344,66377.513470321,73453.629421434,50187.994105517,39877.444334588,250112.72134041
1268750,80103.641720773,89825.986346843,66422.712296147,73515.214356908,50221.983982408,39693.479321526,250216.98197538
1270312.5,80032.323881385,89836.277581323,66467.794465348,73576.787917799,50256.091180459,39506.417930644,250324.30704303
1271875,79961.048647699,89846.548064505,66512.829290175,73638.332886699,50290.314344228,39318.465268061,250432.46149862
1273437.5,79889.811676462,89856.785504371,66557.863600516,73699.824742246,50324.652159584,39134.34733226,250536.71498455
1275000,79818.608551745,89866.955386918,66602.922127004,73761.233626506,50359.103380858,38956.699864895,250634.47706206
1276562.5,79747.434898935,89876.97427079,66648.020980539,73822.530569521,50393.666854849,38785.154929157,250726.2174962
1278125,79676.286145799,89886.713944518,66693.186750727,73883.695856388,50428.341539911,38618.30781978,250813.46794287
1279687.5,79605.157665802,89896.031368721,66738.469797759,73944.725547959,50463.126519798,38454.510331257,250897.97876869
1281250,79534.045713388,89904.79893952,66783.944555996,74005.633028895,50498.021013486,38292.642321276,250980.91442743
1282812.5,79462.948768914,89912.921536181,66829.697696538,74066.445498135,50533.024384234,38132.439081539,251062.52303445
1284375,79391.868305898,89920.340761979,66875.810715737,74127.197648767,50568.136146434,37973.306027764,251143.34039341
1285937.5,79320.808125949,89927.030344745,66922.345189069,74187.925073007,50603.355969165,37814.65440551,251223.88089254
1287500,79249.772212027,89932.987620094,66969.335754083,74248.659209942,50638.68367842,37657.114703468,251303.44682196
1289062.5,79178.761956005,89938.226894253,67016.791546187,74309.424770231,50674.119258957,37501.699778726,251380.97579563
1290625,79107.773984617,89942.781434711,67064.700260781,74370.239667238,50709.662855455,37348.074439537,251456.76735765
1292187.5,79036.799501285,89946.714607397,67113.026650659,74431.115939263,50745.31477556,37194.736788453,251532.29173737
1293750,78965.825385551,89950.13095083,67161.699986155,74492.059908653,50781.075487965,37040.735975078,251608.47230576
1295312.5,78894.836682957,89953.172708534,67210.596173955,74553.070446821,50816.945614205,36886.228393511,251685.14998
1296875,78823.819774752,89956.001346765,67259.529632795,74614.136315787,50852.925914369,36731.828324852,251761.75869067
1298437.5,78752.765391118,89958.784086521,67308.269278526,74675.234646501,50889.017270083,36578.146706394,251837.78262085
1300000,78681.670662239,89961.692058685,67356.577954761,74736.332524078,50925.220670453,36425.903105108,251912.60302466
1301562.5,78610.539592242,89964.886960659,67404.259094531,74797.392239215,50961.537197604,36276.38611162,251984.99880412
1303125,78539.381777657,89968.487841731,67451.191744961,74858.379258214,50997.968011592,36131.142277063,252053.44908877
1306250,78397.394459891,89977.418835596,67541.809761372,74979.720563633,51071.197116789,35859.413887153,252173.04537556
1309375,78255.385617167,89987.413096721,67630.338370377,75100.764659659,51144.905969429,35591.544606878,252289.64767976
1312500,78113.376568171,89997.779065641,67717.741071593,75221.642906804,51219.104975504,35315.294541218,252415.06087106
1315625,77971.341370065,90008.45443885,67804.685546359,75342.394917283,51293.804889436,35027.663782144,252551.65505585
1318750,77829.253425894,90019.745263818,67891.551364029,75462.868693391,51369.016287131,34734.494797801,252693.07016792
1325000,77546.551738479,90042.453798027,68066.235549616,75700.282049542,51521.15021003,34177.468155965,252945.85849833
1328125,77404.576603654,90052.522755353,68155.270291066,75819.009849011,51597.971838939,33892.171635119,253078.47702685
1331250,77262.84263496,90060.42711216,68245.48900763,75936.991705152,51675.332107383,33578.010443588,253240.90698912
1334375,77121.320674089,90065.390039836,68337.172778874,76054.261620212,51753.232226465,33259.144859501,253409.47780101
1337500,76979.930570998,90067.293702432,68430.621050251,76170.884320649,51831.668151369,32975.879348669,253543.72285562
1340625,76838.586331494,90067.047425351,68525.807514774,76286.970335546,51910.629515175,32719.872247965,253651.08662968
1342187.5,76767.710284249,90066.80812147,68573.899598473,76345.057476373,51950.288803729,32597.126898838,253699.10881686
1343750,76696.8405884,90066.700626863,68622.093087475,76403.029044017,51990.071376561,32478.998684318,253742.26659235
1345312.5,76625.974413405,90067.019920762,68670.203735068,76460.887259143,52029.974150497,32366.379527265,253779.56099385
1346875,76555.108515214,90068.015403166,68718.050088368,76518.625174195,52069.993472228,32260.868939368,253809.33840745
1348437.5,76484.238098153,90069.910527459,68765.486547498,76576.228729582,52110.125126543,32163.528790418,253830.48218034
1350000,76413.356402749,90072.911201007,68812.420247957,76633.679818176,52150.364355154,32074.609105616,253842.65886933
1351562.5,76342.45534996,90076.979890856,68858.812838778,76690.959664762,52190.705891203,31992.777097905,253847.30926652
1353125,76271.527295772,90081.533135411,68904.67477444,76748.051964798,52231.144004181,31916.104751263,253846.96407412
1354687.5,76200.567634291,90085.865950253,68950.057503292,76804.945479241,52271.672552901,31843.413539757,253843.47734025
1356250,76129.577615736,90089.675171737,68995.045038368,76861.635836234,52312.285045464,31774.023651383,253837.75764107
1357812.5,76058.566461448,90092.967056834,69039.742650984,76918.126073729,52352.974704067,31707.04742687,253830.57562606
1359375,75987.551868891,90095.830126758,69084.261593932,76974.425777366,52393.734536986,31641.582595581,253822.61350048
1360937.5,75916.558466794,90098.337717388,69128.702726237,77030.548820976,52434.5574186,31577.771431848,253813.52341815
1364062.5,75775.142541825,90102.241778568,69217.349025247,77141.90574318,52516.322230162,31464.004823578,253783.03385743
1365625,75704.357861844,90103.851091394,69261.973592577,77197.617697894,52557.295554959,31413.213902038,253761.69029928
1367187.5,75633.692816784,90105.19156582,69306.664490536,77253.198726549,52598.303399592,31367.444368867,253735.50463184
1368750,75563.158573586,90106.275768156,69351.423489819,77308.655470064,52639.3393003,31325.699057746,253705.44834032
1370312.5,75492.758061466,90107.115272724,69396.258760786,77363.992630653,52680.397152152,31286.740618917,253672.73750329
1371875,75422.485033804,90107.710743626,69441.199542511,77419.212861161,52721.471280013,31249.005412768,253638.91512611
1373437.5,75352.323694079,90108.045071665,69486.302673357,77474.315853915,52762.55650278,31210.967074921,253605.48912927
1375000,75282.249667395,90108.08281815,69531.648964093,77529.297047807,52803.648193779,31171.786983677,253573.28632509
1376562.5,75212.232611774,90107.77388198,69577.332862857,77584.146653396,52844.742338986,31131.993630156,253541.77802084
1379687.5,75072.630849337,90105.236165306,69670.324999716,77692.920786962,52926.827384399,31060.942767446,253471.11704682
1382812.5,74932.834235301,90100.288855343,69766.010729436,77800.958754856,53008.895744861,31007.182079619,253383.82960057
1384375,74862.627963884,90097.214170299,69814.723872966,77854.898608995,53049.977166442,30983.844688777,253336.71352863
1385937.5,74792.330065357,90093.534512983,69864.034536516,77908.583923681,53091.051719162,30961.619585889,253288.8456564
1387500,74721.925690505,90089.331685983,69913.847435904,77961.997854279,53132.120928328,30939.449342782,253241.32706221
1389062.5,74651.402472293,90084.761812134,69964.006473757,78015.12783182,53173.187125807,30916.84376785,253194.67051633
1390625,74580.751678651,90080.037847916,70014.314971024,78067.966638827,53214.253441188,30893.741853165,253148.93356922
1392187.5,74509.969986192,90075.392027521,70064.571099878,78120.513717422,53255.323781009,30870.499280189,253103.73010778
1393750,74439.061061583,90071.03112687,70114.606377273,78172.776070153,53296.402795108,30848.517149088,253057.60541991
1395312.5,74368.03611293,90067.102198651,70164.311392891,78224.768417121,53337.4958308,30829.874493356,253008.41155424
1396875,74296.913008553,90063.678680599,70213.641630201,78276.512221911,53378.608879837,30815.654452905,252954.99112598
1398437.5,74225.714228471,90060.764806428,70262.607583187,78328.033818277,53419.748517662,30804.912963104,252898.21808286
